0.00446	0.983737	2.2908	50000
0.00692	0.994364	2.32989	50000
0.00938	1.00737	2.31245	50000
0.01184	1.00403	2.0084	50000
0.0143	1.01755	2.04641	50000
0.01676	1.02646	1.97208	50000
0.01922	1.04566	2.0058	50000
0.02168	1.05053	1.96907	50000
0.02414	1.07203	2.00643	50000
0.0266	1.0857	2.08517	50000
0.02906	1.11034	2.22918	50000
0.03152	1.10242	2.04108	50000
0.03398	1.11666	2.1324	50000
0.03644	1.12074	2.08533	50000
0.0389	1.14536	2.21895	50000
0.04136	1.14881	2.21451	50000
0.04382	1.15518	2.12846	50000
0.04628	1.16408	2.11677	50000
0.04874	1.19103	2.1916	50000
0.0512	1.20175	2.2053	50000
0.05366	1.19744	2.18616	50000
0.05612	1.21724	2.27169	50000
0.05858	1.23154	2.2144	50000
0.06104	1.24632	2.26371	50000
0.0635	1.25927	2.24253	50000
0.06596	1.26721	2.23438	50000
0.06842	1.2784	2.25778	50000
0.07088	1.28974	2.2445	50000
0.07334	1.30389	2.44489	50000
0.0758	1.30215	2.39087	50000
0.07826	1.30903	2.36034	50000
0.08072	1.33148	2.40788	50000
0.08318	1.34335	2.40875	50000
0.08564	1.36491	2.44753	50000
0.0881	1.38368	2.48064	50000
0.09056	1.38942	2.48179	50000
0.09302	1.40305	2.52903	50000
0.09548	1.41766	2.52718	50000
0.09794	1.41914	2.4705	50000
0.1004	1.4309	2.47244	50000
0.10286	1.43444	2.35289	50000
0.10532	1.44752	2.38445	50000
0.10778	1.46139	2.39876	50000
0.11024	1.47715	2.42589	50000
0.1127	1.48467	2.4406	50000
0.11516	1.49966	2.45255	50000
0.11762	1.52126	2.52251	50000
0.12008	1.51582	2.45122	50000
0.12254	1.52802	2.48372	50000
0.125	1.55371	2.52397	50000
0.12746	1.56474	2.54998	50000
0.12992	1.57496	2.53691	50000
0.13238	1.59352	2.57897	50000
0.13484	1.60112	2.54757	50000
0.1373	1.62085	2.58022	50000
0.13976	1.63332	2.58354	50000
0.14222	1.66459	2.62596	50000
0.14468	1.68175	2.67274	50000
0.14714	1.69834	2.66899	50000
0.1496	1.72263	2.69877	50000
0.15206	1.73726	2.71196	50000
0.15452	1.75437	2.75015	50000
0.15698	1.77018	2.75718	50000
0.15944	1.78679	2.78992	50000
0.1619	1.80419	2.7745	50000
0.16436	1.83364	2.85623	50000
0.16682	1.85679	2.86952	50000
0.16928	1.88592	2.91502	50000
0.17174	1.91333	2.94202	50000
0.1742	1.9403	2.97442	50000
0.17666	1.95707	4.05294	50000
0.17912	2.00955	4.05734	50000
0.18158	2.04719	4.06841	50000
0.18404	2.07795	4.00958	50000
0.1865	2.1029	4.01525	50000
0.18896	2.16023	4.10051	50000
0.19142	2.1662	3.28844	50000
0.19388	2.22984	3.39695	50000
0.19634	2.3055	4.09611	50000
0.1988	2.35448	3.59629	50000
0.20126	2.40258	3.65582	50000
0.20372	2.47109	3.75453	50000
0.20618	2.52931	3.82816	50000
0.20864	2.63824	3.99023	50000
0.2111	2.73034	4.14791	50000
0.21356	2.83465	4.27812	50000
0.21602	2.98208	4.48656	50000
0.21848	3.11315	4.67716	50000
0.22094	3.28155	4.91714	50000
0.2234	3.49931	5.22813	50000
0.22586	3.75733	5.57559	50000
0.22832	4.08574	6.04705	50000
0.23078	4.46153	6.57518	50000
0.23324	5.10864	7.49448	50000
0.2357	5.85092	8.50281	50000
0.23816	7.04069	10.1588	50000
0.24062	9.16246	13.2	50000
0.24308	13.2687	18.9584	50000
0.24554	24.1419	33.8822	49917
