0.00348	4.73125e-05
0.00596	7.83125e-05
0.00844	0.00011396875
0.01092	0.00014353125
0.0134	0.00017234375
0.01588	0.0002075625
0.01836	0.00024121875
0.02084	0.00027025
0.02332	0.00030896875
0.0258	0.000336375
0.02828	0.00037396875
0.03076	0.0004011875
0.03324	0.00043784375
0.03572	0.0004688125
0.0382	0.0005056875
0.04068	0.000552
0.04316	0.00057625
0.04564	0.000608375
0.04812	0.00064453125
0.0506	0.00068153125
0.05308	0.00071321875
0.05556	0.000746625
0.05804	0.0007833125
0.06052	0.00081490625
0.063	0.00085325
0.06548	0.00088715625
0.06796	0.00092078125
0.07044	0.00097375
0.07292	0.00099221875
0.0754	0.00102934375
0.07788	0.0010694375
0.08036	0.00110678125
0.08284	0.00115296875
0.08532	0.00118034375
0.0878	0.00120615625
0.09028	0.00123859375
0.09276	0.00128628125
0.09524	0.00131178125
0.09772	0.001349
0.1002	0.0013760625
0.10268	0.0014231875
0.10516	0.00146
0.10764	0.0014829375
0.11012	0.00151403125
0.1126	0.001547
0.11508	0.00158321875
0.11756	0.0016190625
0.12004	0.0016440625
0.12252	0.0016698125
0.125	0.0017120625
0.12748	0.00174703125
0.12996	0.00176378125
0.13244	0.0018016875
0.13492	0.0018349375
0.1374	0.00185178125
0.13988	0.00186065625
0.14236	0.001895875
0.14484	0.001915375
0.14732	0.00194965625
0.1498	0.00196734375
0.15228	0.002001375
0.15476	0.00200015625
0.15724	0.00203403125
0.15972	0.00204325
0.1622	0.00206553125
0.16468	0.00208434375
0.16716	0.00210025
0.16964	0.00208778125
0.17212	0.00212421875
0.1746	0.00211990625
0.17708	0.0021111875
0.17956	0.0021418125
0.18204	0.00210396875
0.18452	0.002109125
0.187	0.002106625
0.18948	0.00210325
0.19196	0.00210046875
0.19444	0.00209121875
0.19692	0.00207321875
0.1994	0.0020436875
0.20188	0.00202671875
0.20436	0.00199571875
0.20684	0.00196015625
0.20932	0.00195540625
0.2118	0.001883
0.21428	0.00185409375
0.21676	0.0018058125
0.21924	0.0017491875
0.22172	0.00168328125
0.2242	0.0016094375
0.22668	0.00154125
0.22916	0.0014783125
0.23164	0.0013905625
0.23412	0.00130715625
0.2366	0.00121096875
0.23908	0.00110465625
0.24156	0.00099209375
0.24404	0.0008751875
0.24652	0.00075621875
